Type,Vessel_Name,Built,Size_Dwt,Builder,Sold,En_Bloc,Price,Sellers,Buyers,SOx_Scrubber_Fitted,Eco_Engine,Newbuild_Price,Scrap_Price,TCR_6M,TCR_1Yr,TCR_3Yrs,TCR_5Yrs,TCR_1Yr_Class,Age_Yrs,Builder_Country,China,India,Indonesia,Japan,Other,Philippines,South_Korea,Taiwan,Vietnam,Class
Bulk,Royal Accord,2009,180129,Imabari SB Saijo,2020-10-07,0,17,Tokei Kaiun,Clients of Golden Union,0,0,46.5,7.92096,26625,19125,15500,14875,19125,11,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Tuerkis*,2012,92759,COSCO Zhoushan,2020-10-07,1,18.25,Conti Reederei,Oldendorff Carriers,0,0,26,,,,,,,8,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Turmalin*,2012,92762,COSCO Zhoushan,2020-10-07,1,18.25,Conti Reederei,Oldendorff Carriers,0,0,26,,,,,,,8,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Bulk Chile,2009,55486,Kawasaki HI Sakaide,2020-10-05,0,9.5,Misuga Kaiun Co Ltd,Bangladeshi interests,0,0,24,3.58012,12062.5,10625,9250,9250,10625,11,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Pacific Endurance,2011,181458,Koyo Dock,2020-10-05,0,19.1,Toshin Kisen,Clients of N.G. Moundreas,0,0,46.5,7.92096,26625,19125,15500,14875,19125,9,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Vathy,2004,229186,Namura Shipbuilding,2020-10-05,0,14,Samos Steamship,Chinese interests,0,0,48.5,,,,,,,16,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,BTG Eiger*,2016,81031,JMU Maizuru Shipyard,2020-10-02,0,23.25,Bulk Trading (BTG),Clients of Neda Maritime,0,1,26,4.4696,,12950,12175,12000,12950,4,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,BTG Everest*,2015,81014,JMU Tsu Shipyard,2020-10-02,0,22.25,Bulk Trading (BTG),Clients of Neda Maritime,0,1,26,4.4696,,12950,12175,12000,12950,5,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Panvision,2011,28253,Shimanami Shipyard,2020-10-02,0,6.5,Arista Shipping SA,Middle Eastern interests,0,0,20.65,2.571,8875,8750,8000,8000,9875,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,SBI Sousta,2016,81600,Hudong Zhonghua,2020-10-02,0,18.5,Scorpio Bulkers,Undisclosed interests,0,1,26,4.4696,,12950,12175,12000,12950,4,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Triton Hawk,2010,78833,Sanoyas,2020-10-02,0,13.86,Mitsui OSK Lines,Clients of Castor Maritime,0,0,25.5,4.4696,,11625,10800,10600,12950,10,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Pacific Queen,2010,175918,Jinhai Heavy Ind,2020-10-01,0,14.5,Salamon AG,Clients of Berge Bulk,0,0,46.5,7.92096,22625,16750,14000,13750,17750,10,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,Thetis,2004,28432,Imabari SB (Imabari),2020-10-01,0,4.9,Commercial Trading,Vietnamese interests,0,0,20.65,2.571,8875,8750,8000,8000,9875,16,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Asia Emerald II,2010,57802,Sinopacific Zhejiang,2020-09-30,0,8,HBC Asia Pte. Ltd.,Undisclosed interests,0,0,24,3.44016,12062.5,10625,9250,9250,10625,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Lagonda,2001,28186,Minaminippon (Ozai),2020-09-30,0,3.5,Northsouth Maritime,Undisclosed interests,0,0,20.65,2.46888,8875,8750,8000,8000,9875,19,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ocean Peace,1996,45194,CSBC (Keelung),2020-09-30,0,2.9,Mingtai Nav.,Hong Kong interests,0,0,24,3.44016,12062.5,10625,9250,9250,10625,24,Taiwan,0,0,0,0,0,0,0,1,0,Handymax
Bulk,Precious Sky,2015,81893,Tsuneishi Zosen,2020-09-30,0,21.25,Diamond Star Shpg,Clients of Primerose Shipping,0,1,26,4.34592,,12950,12250,12125,12950,5,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,SSI Nemesis,2005,56023,Mitsui SB (Tamano),2020-09-30,0,7,Densay Shipping,Undisclosed interests,0,0,24,3.44016,12062.5,10625,9250,9250,10625,15,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Sea Iris,2010,58117,Tsuneishi Cebu,2020-09-30,0,10.8,Santoku Shipping,Undisclosed interests,0,0,24,3.44016,12062.5,10625,9250,9250,10625,10,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Supreme Star,2016,36844,Minaminippon (Ozai),2020-09-30,0,16,Diamond Star Shpg,Italian interests,0,1,23,2.46888,10187.5,9875,9375,10375,9875,4,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Corona Garland,2000,88222,Imabari SB Marugame,2020-09-29,0,5.8,K-Line,Clients of Hoanh Son Group,0,0,26,,,,,,,20,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Dimi*,2011,57034,CSC Jinling Shipyard,2020-09-29,1,8.9,Soloi Inc.,Undisclosed interests,0,0,24,3.44016,12062.5,10625,9250,9250,10625,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,E.R. America,2010,179701,Daewoo-Mangalia,2020-09-29,0,20.75,E.R. Schiffahrt,Greek interests,1,0,46.5,7.70688,22625,16750,14000,13750,17750,10,Other,0,0,0,0,1,0,0,0,0,Capesize
Bulk,Ellie*,2011,57045,CSC Jinling Shipyard,2020-09-29,1,8.9,Soloi Inc.,Undisclosed interests,0,0,24,3.44016,12062.5,10625,9250,9250,10625,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SBI Rock,2016,82057,Jiangsu New YZJ,2020-09-29,0,18,Scorpio Bulkers,Undisclosed interests,0,1,26,4.34592,,12950,12250,12125,12950,4,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Moonlight Serenade,2008,31771,Saiki Hvy. Ind.,2020-09-28,0,7.3,Far East Shpg. & Trg,Korean interests,0,0,20.65,2.46888,8875,8750,8000,8000,9875,12,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Sunny Young,2011,81967,Daewoo (DSME),2020-09-28,0,13,Joong Ang Shipping,Clients of Gulf Marine,0,0,26,4.34592,,12950,12250,12125,12950,9,South Korea,0,0,0,0,0,0,1,0,0,Panamax
Bulk,Tokiwa Maru,2003,91438,Imabari SB Marugame,2020-09-28,0,6.9,Mitsui OSK Lines,Middle Eastern interests,0,0,26,,,,,,,17,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Transcenden Time,2010,32688,Jiangmen Nanyang,2020-09-28,0,6.1,Transcenden Global,U.A.E. interests,0,0,20.65,2.46888,8875,8750,8000,8000,9875,10,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Global Majesty,2012,56052,Oshima Shipbuilding,2020-09-24,0,11,Sato Steamship,Indonesian interests,0,0,24,3.44016,12000,10562.5,9250,9250,10562.5,8,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Sri Ganesh,2007,56039,Mitsui SB (Tamano),2020-09-24,0,7.6,Mercator,Chinese interests,0,0,24,3.44016,12000,10562.5,9250,9250,10562.5,13,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Sideris G.S.,2006,174186,Shanghai Waigaoqiao,2020-09-23,0,11,Diana Shipping,Undisclosed interests,0,0,46.5,7.70688,17875,14125,13250,13500,15125,14,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,Key Calla,2010,83353,Sanoyas,2020-09-22,0,13,MC Shipping Ltd,Undisclosed interests,0,0,26,4.34592,,12875,12075,12125,12875,10,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Unico Anna,2000,28407,Kanda Zosensho,2020-09-21,0,3.2,Unico Logistics,Chinese interests,0,0,20.65,2.46888,8687.5,8687.5,8000,8000,9750,20,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Asia Emerald III,2010,57809,Sinopacific Zhejiang,2020-09-18,0,8,HBC Asia Pte. Ltd.,Undisclosed interests,0,0,24,3.44016,12000,10562.5,9250,9250,10562.5,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Global Phoenix,2010,56118,Mitsui SB (Chiba),2020-09-18,0,11,Sanzo Enterprise Co.,Clients of Graham Shipping,0,0,24,3.44016,12000,10562.5,9250,9250,10562.5,10,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Pacific Journey,2011,38225,Imabari SB (Imabari),2020-09-18,0,10.5,Shoei Kisen Kaisha,Clients of Genimar Shipping,0,0,23,2.46888,10000,9750,9375,10375,9750,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Tenwa Maru,2017,57763,Tsuneishi Zosen,2020-09-18,0,17,Kambara Kisen KK,Japanese interests,0,1,24,3.44016,12000,10562.5,9250,9250,10562.5,3,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Coronis,2006,74381,Hudong Zhonghua,2020-09-16,0,7.15,Diana Shipping,Undisclosed interests,0,0,25.5,4.34592,,11500,10750,10850,13000,14,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Glovis Maestro,2012,56670,Tianjin Xingang HI,2020-09-16,0,9.5,Pacific Shipping,Chinese interests,0,0,24,3.44016,11750,10500,9250,9250,10500,8,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,King Coffee,2012,32809,Kanda Zosensho,2020-09-16,0,8.8,Santoku Shipping,Turkish interests,0,0,20.65,2.46888,8687.5,8500,8000,8000,9750,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Southampton,2009,56975,COSCO Dalian SY,2020-09-16,0,7.5,Orion Reederei,Undisclosed interests,0,0,24,3.44016,11750,10500,9250,9250,10500,11,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Thomas C,2011,34372,SPP Tongyoung SY,2020-09-16,0,8,Apex Marine Corp.,Undisclosed interests,0,0,20.65,2.46888,8687.5,8500,8000,8000,9750,9,South Korea,0,0,0,0,0,0,1,0,0,Handysize
Bulk,Priscilla Venture,2008,77283,Oshima Shipbuilding,2020-09-15,0,11.4,Wah Kwong Shpg,Undisclosed interests,0,0,25.5,4.34592,,11500,10750,10850,13000,12,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,IVS Triview,2009,32282,Kanda Zosensho,2020-09-14,0,7,Island View Shpg.,Clients of Lidmar,0,0,20.65,2.46888,8687.5,8500,8000,8000,9750,11,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ikan Bawal,2012,83454,Sanoyas Shipbuilding,2020-09-14,0,16,JX Ocean,Japanese interests,1,0,26,4.34592,,13000,12200,12125,13000,8,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Cape Fushen,2008,177890,Shanghai Waigaoqiao,2020-09-11,0,13.8,Fukujin Kisen,Clients of Berge Bulk,0,0,46.5,7.70688,17625,14125,13000,13500,15125,12,China,1,0,0,0,0,0,0,0,0,Capesize
Bulk,Double Paradise,2011,95712,Imabari SB Marugame,2020-09-10,0,16,Konlink Shipping Pte,Clients of Polembros Shipping,0,0,32.5,,,,,,,9,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Cape Vanguard,2006,206180,Imabari SB Saijo,2020-09-09,0,14.7,K-Line,Chinese interests,0,0,48.5,,,,,,,14,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,EJ Ocean*,1998,46570,Unknown Yard,2020-09-09,1,3.7,Hubei Qin Tai Ltd,Chinese interests,0,0,24,3.44016,12000,10625,9250,9250,10625,22,Vietnam,0,0,0,0,0,0,0,0,1,Handymax
Bulk,Ivy Ocean*,1999,45690,Tsuneishi Zosen,2020-09-09,1,3.7,Hubei Qin Tai Ltd,Chinese interests,0,0,24,3.44016,12000,10625,9250,9250,10625,21,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Angelic Zephyr,2014,37780,Kanda Zosensho,2020-09-08,0,14,NYK Bulk & Projects,Chinese interests,0,0,23,2.46888,10000,9750,9375,10375,9750,6,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Glorious Starlight,2012,28236,I-S Shipyard,2020-09-08,0,6.75,Chiba Shipping,Greek interests,0,0,20.65,2.46888,8687.5,8562.5,8000,8000,9750,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ikan Sembak,2012,61358,Iwagi Zosen,2020-09-08,0,13.7,Pacific Carriers,Undisclosed interests,0,0,24,3.44016,12000,12312.5,10875,10625,10625,8,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Skua,2003,53350,Kanasashi K.K.,2020-09-08,0,5.4,Eagle Bulk Shipping,Chinese interests,1,0,24,3.44016,12000,10625,9250,9250,10625,17,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Elena II,2006,76741,Sasebo HI,2020-09-04,0,8.2,Ultranav Naviera,Greek interests,0,0,25.5,4.34592,,11950,10875,10850,13450,14,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Global Garnet,2005,52223,Oshima Shipbuilding,2020-09-04,0,6.6,NYK Bulk & Projects,Chinese interests,0,0,24,3.44016,12000,10625,9250,9250,10625,15,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Lowlands Kamsar,2010,82206,Tsuneishi Zosen,2020-09-04,0,15,Misuga Kaiun Co Ltd,Undisclosed interests,0,0,26,4.34592,,13450,12200,12125,13450,10,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Watford,2010,57022,COSCO Dalian SY,2020-09-04,0,8.9,Orion Reederei,Greek interests,0,0,24,3.44016,12000,10625,9250,9250,10625,10,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Deribas,1996,28665,Kanda Zosensho,2020-09-01,0,2.6,Transbulk Management,Lebanese interests,0,0,20.65,2.46888,8687.5,8562.5,8000,8000,9750,24,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Western Honolulu,2014,57924,Tsuneishi Zhoushan,2020-09-01,0,14,Nisshin Shipping,Clients of Eurobulk,0,0,24,3.44016,12000,10625,9250,9250,10625,6,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Azul Cielo,2005,203195,Universal SB (Tsu),2020-08-30,0,14,Fukunaga Kaiun,Clients of Winning,0,0,48.5,,,,,,,15,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Cape Daisy,2006,203153,Universal SB Ariake,2020-08-27,0,13,K-Line,Singaporean interests,0,0,48.5,,,,,,,14,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Explorer,1996,47639,Oshima Shipbuilding,2020-08-27,0,2,Eddie Steamship Co.,Chinese interests,0,0,24,3.3418,11687.5,10625,9250,9250,10625,24,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Pure Trader,2011,56855,Jiangsu New Hantong,2020-08-27,0,8,Rhodium Pure Trade,Undisclosed interests,0,0,24,3.3418,11687.5,10625,9250,9250,10625,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Tete Oldendorff,2011,180912,STX SB (Jinhae),2020-08-27,0,19.5,Oldendorff Carriers,Greek interests,0,0,46.5,7.27872,22000,16625,14500,14500,16625,9,South Korea,0,0,0,0,0,0,1,0,0,Capesize
Bulk,Ecomar G. O.,2008,75093,Hudong Zhonghua,2020-08-26,0,9.5,Gleamray Maritime,Greek interests,0,0,25.5,4.10448,,12450,11175,11325,13950,12,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,Jubilant Excellence,2013,181415,Koyo Dock,2020-08-26,0,24.5,Nissen Kaiun,European interests,1,0,46.5,7.27872,22000,16625,14500,14500,16625,7,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Tai Promotion,2004,77834,CSBC (Kaohsiung),2020-08-26,0,6.75,Taiwan Navigation,Undisclosed interests,0,0,25.5,4.10448,,12450,11175,11325,13950,16,Taiwan,0,0,0,0,0,0,0,1,0,Panamax
Bulk,Ikan Bagang,2009,83651,Sanoyas,2020-08-25,0,12.5,Pacific Carriers,Undisclosed interests,0,0,26,4.10448,,13950,12525,12725,13950,11,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Alpha Century,2000,170415,Sasebo HI,2020-08-23,0,8.25,Alpha Bulkers,Chinese interests,0,0,46.5,7.27872,21000,15625,13500,13500,16625,20,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Adventure III,2019,62534,Oshima Shipbuilding,2020-08-21,0,24.25,Bulkship Management,Clients of Meghna,0,1,24,3.3418,11687.5,12312.5,10875,11250,10625,1,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Agri Marina,2008,76596,Imabari SB Marugame,2020-08-21,0,11,China Minsheng Trust,Undisclosed interests,0,0,25.5,4.10448,,12450,11175,11325,13950,12,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Cas Avanca,2009,55783,Hyundai Vietnam SB,2020-08-21,0,7.5,Peter Dohle,Indonesian interests,0,0,24,3.3418,11687.5,10625,9250,9250,10625,11,Vietnam,0,0,0,0,0,0,0,0,1,Handymax
Bulk,Lowlands Erica,2007,176862,Namura Shipbuilding,2020-08-21,0,15,Miyazaki Sangyo,Clients of Alberta Shipmanagement,0,0,46.5,7.27872,21000,15625,13500,13500,16625,13,Japan,0,0,0,1,0,0,0,0,0,Capesize
Bulk,Stargate,2011,28221,Shimanami Shipyard,2020-08-21,0,6,Eastern Pacific Shpg,Greek interests,0,0,20.65,2.40135,8562.5,8562.5,8000,8000,9750,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Crystalgate,2010,28183,Shimanami Shipyard,2020-08-19,0,6.2,Eastern Pacific Shpg,Vietnamese interests,0,0,20.65,2.40135,8562.5,8562.5,8000,8000,9750,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,DD Ege,2012,57111,STX SB (Jinhae),2020-08-19,1,10,Derin Denizcilik,Turkish interests,0,0,24,3.3418,11687.5,10625,9250,9250,10625,8,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,DD Karadeniz,2012,57266,STX SB (Jinhae),2020-08-19,1,10,Derin Denizcilik,Turkishinterests,0,0,24,3.3418,11687.5,10625,9250,9250,10625,8,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,DD Marmara,2012,57195,STX SB (Jinhae),2020-08-19,1,10,Derin Denizcilik,Turkish interests,0,0,24,3.3418,11687.5,10625,9250,9250,10625,8,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,Fukuyama Star,2017,64012,Tsuneishi Cebu,2020-08-19,0,21.5,Kambara Kisen KK,Japanese interests,0,1,24,3.3418,11687.5,12312.5,10875,11250,10625,3,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Maple Ocean,2012,28406,Imabari SB (Imabari),2020-08-19,0,8,Sugahara Kisen,Undisclosed interests,0,0,20.65,2.40135,8562.5,8562.5,8000,8000,9750,8,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Selinda,2013,34236,Zhejiang Yangfan,2020-08-19,0,8.85,John T. Essberger,Clients of Nordic Hamburg,0,1,20.65,2.40135,8562.5,8562.5,8000,8000,9750,7,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Valentina,2001,28290,Naikai Zosen Setoda,2020-08-19,0,3.5,Amadeus Bulk,Undisclosed interests,0,0,20.65,2.40135,8562.5,8562.5,8000,8000,9750,19,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,China Steel Growth,2002,175775,CSBC (Kaohsiung),2020-08-17,0,9,China Steel Express,Hong Kong interests,0,0,46.5,7.27872,23250,16125,14000,13750,17125,18,Taiwan,0,0,0,0,0,0,0,1,0,Capesize
Bulk,Hongxin Ocean,2012,32484,Zhejiang Hongxin,2020-08-17,0,6.95,Hongxin Ship Mgmt,Chinese interests,0,0,20.65,2.40135,8562.5,8562.5,8000,8000,9750,8,China,1,0,0,0,0,0,0,0,0,Handysize
Bulk,Westgate,2011,28202,I-S Shipyard,2020-08-17,0,6,Eastern Pacific Shpg,Greek interests,0,0,20.65,2.40135,8562.5,8562.5,8000,8000,9750,9,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ecostar G. O.,2007,75149,Hudong Zhonghua,2020-08-13,0,8.6,Gleamray Maritime,Clients of Dexter Shipping,0,0,25.5,4.10448,,12250,11100,11250,13250,13,China,1,0,0,0,0,0,0,0,0,Panamax
Bulk,SAM Hawk,2013,57599,STX SB (Jinhae),2020-08-12,0,10,SAM SA,Turkish interests,0,0,24,3.3418,10937.5,10062.5,9250,9250,10062.5,7,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,Raffles Quay,2006,53688,New Century SB,2020-08-10,0,5.25,Schulte Group,Chinese interests,0,0,24,3.3418,10937.5,10062.5,9250,9250,10062.5,14,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,SAM Jaguar,2013,57587,STX SB (Jinhae),2020-08-10,0,10.65,SAM SA,Clients of Densay,0,0,24,3.3418,10937.5,10062.5,9250,9250,10062.5,7,South Korea,0,0,0,0,0,0,1,0,0,Handymax
Bulk,Diva*,2011,56582,Jiangsu New Hantong,2020-08-06,1,12.71,Star Bulk Carriers,Clients of CMB Leasing,1,0,24,3.3418,10937.5,9937.5,9250,9250,9937.5,9,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Honey Badger*,2015,61320,Nantong COSCO KHI,2020-08-06,1,15.3,Star Bulk Carriers,Clients of Shanghai Pudong,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Idee Fixe*,2015,63458,Jiangsu New YZJ,2020-08-06,1,12.71,Star Bulk Carriers,Clients of CMB Leasing,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Kaley*,2015,63283,Jiangsu New YZJ,2020-08-06,1,12.71,Star Bulk Carriers,Clients of CMB Leasing,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Kennadi*,2016,63262,Jiangsu New YZJ,2020-08-06,1,15.3,Star Bulk Carriers,Clients of Shanghai Pudong,0,1,24,3.3418,10937.5,11750,10875,11250,9937.5,4,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Laura*,2015,63399,Jiangsu New YZJ,2020-08-06,1,12.71,Star Bulk Carriers,Clients of CMB Leasing,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Mackenzie*,2016,63226,Jiangsu New YZJ,2020-08-06,1,15.3,Star Bulk Carriers,Clients of Shanghai Pudong,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,4,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Roberta*,2015,63458,Jiangsu New YZJ,2020-08-06,1,12.71,Star Bulk Carriers,Clients of CMB Leasing,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Star Antares*,2015,61258,Nantong COSCO KHI,2020-08-06,1,15.3,Star Bulk Carriers,Clients of Shanghai Pudong,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Star Lutas,2016,61200,Nantong COSCO KHI,2020-08-06,0,16,Star Bulk Carriers,Japanese interests,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,4,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Star Sirius*,2011,98681,Tsuneishi Zhoushan,2020-08-06,1,12.71,Star Bulk Carriers,Clients of CMB Leasing,1,0,32.5,,,,,,,9,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Star Vega*,2011,98681,Tsuneishi Zhoushan,2020-08-06,1,12.71,Star Bulk Carriers,Clients of CMB Leasing,1,0,32.5,,,,,,,9,China,1,0,0,0,0,0,0,0,0,no-class
Bulk,Wolverine*,2015,61292,Nantong COSCO KHI,2020-08-06,1,15.3,Star Bulk Carriers,Clients of Shanghai Pudong,1,1,24,3.3418,10937.5,11750,10875,11250,9937.5,5,China,1,0,0,0,0,0,0,0,0,Handymax
Bulk,Eastern Confidence,2008,28306,Imabari SB (Imabari),2020-08-05,0,5.8,Hellas Marine Serv.,Turkish interests,0,0,20.65,2.40135,8312.5,8375,8000,8000,9375,12,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Faye,2010,76619,Shin Kasado Dock,2020-08-05,0,12.8,Soloi Inc.,Greek interests,0,0,25.5,4.10448,,11550,10850,11000,12525,10,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Glorious Kamagari,2013,38182,Imabari SB (Imabari),2020-08-05,0,12.8,Sugahara Kisen,Undisclosed interests,0,0,23,2.40135,9312.5,9375,9375,10375,9375,7,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Western Confidence,2009,28467,Imabari SB (Imabari),2020-08-05,0,5.9,Hellas Marine Serv.,Turkish interests,0,0,20.65,2.40135,8312.5,8375,8000,8000,9375,11,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Xing Huan Hai*,2017,81361,Namura Shipbuilding,2020-08-05,0,26,Fortune Ocean Shpg,Clients of Xiamen ITG,0,1,26,4.10448,,12525,12100,12300,12525,3,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Xing Le Hai*,2017,81361,Namura Shipbuilding,2020-08-05,0,26,Fortune Ocean Shpg,Clients of Xiamen ITG,0,1,26,4.10448,,12525,12100,12300,12525,3,Japan,0,0,0,1,0,0,0,0,0,Panamax
Bulk,Global Innovator,2013,28222,I-S Shipyard,2020-07-31,0,7,NYK Bulk & Projects,Undisclosed interests,0,0,20.65,1.95538,8312.5,8375,8000,8000,9375,7,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Ikan Jenahar,2010,31755,Saiki Hvy. Ind.,2020-07-31,0,8,Nissen Kaiun,Greek interests,0,0,20.65,1.95538,8312.5,8375,8000,8000,9375,10,Japan,0,0,0,1,0,0,0,0,0,Handysize
Bulk,Pacific Oak,2005,203212,Universal SB Ariake,2020-07-31,0,14.7,Miyazaki Sangyo,Clients of Seacon,0,0,48.5,,,,,,,15,Japan,0,0,0,1,0,0,0,0,0,no-class
Bulk,Wise Young,2011,82012,Daewoo (DSME),2020-07-31,0,13.75,Joong Ang Shipping,Undisclosed interests,0,0,26,3.6261,,12525,12100,12300,12525,9,South Korea,0,0,0,0,0,0,1,0,0,Panamax
Bulk,Noble Halo,2008,56089,Mitsui SB (Tamano),2020-07-29,0,7,Keishin Kaiun K.K.,Undisclosed interests,0,0,24,2.72631,10812.5,9875,9250,9250,9875,12,Japan,0,0,0,1,0,0,0,0,0,Handymax
Bulk,Santa Katarina,2010,58096,Tsuneishi Cebu,2020-07-28,0,10.7,Meiho Kaiun,Greek interests,0,0,24,2.72631,10812.5,9875,9250,9250,9875,10,Philippines,0,0,0,0,0,1,0,0,0,Handymax
Bulk,Bulk Aries,2016,60220,Onomichi Dockyd,2020-07-24,0,19,Meiji Shipping,Clients of Tomini Shipping,0,1,24,2.72631,10812.5,11312.5,10875,11250,9875,4,Japan,0,0,0,1,0,0,0,0,0,Handymax
